# Production's answers for src/ng/paralog/production_parity.rs — frozen at promotion plan step C4.
#
# Every value below was computed by production's paralog filter — src/paralog/ and
# src/var_calling/paralog_filter/calibrate.rs — at commit d9e7b076, on the inputs the named
# test in production_parity.rs builds, by that test instrumented to write out what production
# returned. ng's copy agreed with each value at that commit, within the tolerances the test states.
#
# Format: one `key<TAB>value` per line. The key's first segment names the test's section.
# An f64 is its IEEE-754 bit pattern as 16 hex digits, so NaN and -0.0 survive; an Option<f64>
# is that or `none`; counts are decimal; booleans are `true`/`false`. A probe ratio or target
# in a key is written with Rust's `{:?}`.
sweep/1/0/ratio	405547d44ed9aa32
sweep/10/59/hidden_paralog	c0829dcfbab28bd2
sweep/10/59/samples_used	7
sweep/10/59/confident_homalt_carriers	1
sweep/10/60/ratio	4073ac044b5ea6e0
sweep/10/60/real_variant	c0938edf4dc61d1a
sweep/10/60/hidden_paralog	c08d47bc75dce6c4
sweep/10/60/samples_used	7
sweep/10/60/confident_homalt_carriers	1
sweep/10/61/ratio	4042d8191f4cc318
sweep/10/61/real_variant	c0800280e00f8618
sweep/10/61/hidden_paralog	c07da9fe9c3573cd
sweep/10/61/samples_used	5
sweep/10/61/confident_homalt_carriers	0
sweep/10/62/ratio	c06f4354e76b64b4
sweep/10/62/real_variant	c083fc2ae78b175e
sweep/10/62/hidden_paralog	c08bcd002165f08b
sweep/10/62/samples_used	7
sweep/10/62/confident_homalt_carriers	2
sweep/10/63/ratio	40bce0ce57ca3967
sweep/10/63/real_variant	c0c0c41aa88bb808
sweep/10/63/hidden_paralog	c0929d9be534daa3
sweep/10/63/samples_used	8
sweep/10/63/confident_homalt_carriers	1
sweep/10/64/ratio	c00abcbd7df49800
sweep/10/64/real_variant	c08a9d70f6db0aa3
sweep/10/64/hidden_paralog	c08ab82db458ff3b
sweep/10/64/samples_used	7
sweep/10/64/confident_homalt_carriers	3
sweep/10/65/ratio	408005ea11a1b0cb
sweep/10/65/real_variant	c094a1046462614e
sweep/10/65/hidden_paralog	c0893c1eb72311d1
sweep/10/65/samples_used	9
sweep/10/65/confident_homalt_carriers	2
sweep/10/66/ratio	c04540050c250cd0
sweep/10/66/real_variant	c08f5a728d5c6a01
sweep/10/66/hidden_paralog	c09057396f0f5d67
sweep/10/66/samples_used	6
sweep/10/66/confident_homalt_carriers	2
sweep/10/67/ratio	405f6b3d97fbe7d0
sweep/10/67/real_variant	c08f6a82b7488768
sweep/10/67/hidden_paralog	c08b7d1b04490a6e
sweep/10/67/samples_used	7
sweep/10/67/confident_homalt_carriers	0
sweep/10/68/ratio	c07075f240247c7c
sweep/10/68/real_variant	c098365d28fd19e1
sweep/10/68/hidden_paralog	c09c53d9b9063900
sweep/10/68/samples_used	8
sweep/10/68/confident_homalt_carriers	4
sweep/10/69/ratio	c03aeb344569f900
sweep/10/69/real_variant	c094e637e8675c4e
sweep/10/69/hidden_paralog	c09551e4b97d0432
sweep/10/69/samples_used	8
sweep/10/69/confident_homalt_carriers	2
sweep/10/70/ratio	40919132b846b2a0
sweep/10/70/real_variant	c0a0fd4e3b9d6c5c
sweep/10/70/hidden_paralog	c0906969bef42618
sweep/10/70/samples_used	8
sweep/10/70/confident_homalt_carriers	1
sweep/10/71/ratio	c023d9ffd5b24e00
sweep/10/71/real_variant	c0910640868ca458
sweep/10/71/hidden_paralog	c0912df4863808f4
sweep/10/71/samples_used	10
sweep/10/71/confident_homalt_carriers	1
sweep/10/72/ratio	4082f0eca666eb99
sweep/10/72/real_variant	c09613085e9904b0
sweep/10/72/hidden_paralog	c089352416cb1dc7
sweep/10/72/samples_used	9
sweep/10/72/confident_homalt_carriers	1
sweep/10/73/ratio	408393cf0b4e87ea
sweep/10/73/real_variant	c099f5b4e41ef43a
sweep/10/73/hidden_paralog	c0902bcd5e77b045
sweep/10/73/samples_used	7
sweep/10/73/confident_homalt_carriers	2
sweep/10/74/ratio	c04a9e4923da5550
sweep/10/74/real_variant	c08477b3f65fa14c
sweep/10/74/hidden_paralog	c0862198889d46a1
sweep/10/74/samples_used	5
sweep/10/74/confident_homalt_carriers	1
sweep/10/75/ratio	407bc8a8aa2e2dec
sweep/10/75/real_variant	c093ad4f72c75cfa
sweep/10/75/hidden_paralog	c089764a9077a2fe
sweep/10/75/samples_used	9
sweep/10/75/confident_homalt_carriers	1
sweep/10/76/ratio	4046aa25412f50e0
sweep/10/76/real_variant	c09213e9bca6633f
sweep/10/76/hidden_paralog	c0915e98929ce8b8
sweep/10/76/samples_used	6
sweep/10/76/confident_homalt_carriers	0
sweep/10/77/ratio	4065ab7884941af8
sweep/10/77/real_variant	c08d58e8c5ea361c
sweep/10/77/hidden_paralog	c087ee0aa4c52f5e
sweep/10/77/samples_used	9
sweep/10/77/confident_homalt_carriers	2
sweep/10/78/ratio	4089d889148d41e9
sweep/10/78/real_variant	c09ba188567a1d8e
sweep/10/78/hidden_paralog	c08d6a879866f933
sweep/10/78/samples_used	8
sweep/10/78/confident_homalt_carriers	1
sweep/10/79/ratio	4065fdc16845add8
sweep/10/79/real_variant	c08b7542d915b3d2
sweep/10/79/hidden_paralog	c085f5d27f04485c
sweep/10/79/samples_used	9
sweep/10/79/confident_homalt_carriers	3
sweep/10/80/ratio	40638eb20651f3c0
sweep/10/80/real_variant	c08790be8e650762
sweep/10/80/hidden_paralog	c082ad120cd08a72
sweep/10/80/samples_used	8
sweep/10/80/confident_homalt_carriers	1
sweep/10/81/ratio	c042299d70ac355c
sweep/10/81/real_variant	c05e61ac24f83d96
sweep/10/81/hidden_paralog	c063bb3d6ea72c22
sweep/10/81/samples_used	4
sweep/10/81/confident_homalt_carriers	1
sweep/10/82/ratio	4088d715447af730
sweep/10/82/real_variant	c0a685d79ab8307e
sweep/10/82/hidden_paralog	c0a05012499972b2
sweep/10/82/samples_used	9
sweep/10/82/confident_homalt_carriers	2
sweep/10/83/ratio	40738e98397ad142
sweep/10/83/real_variant	c093fe697e364498
sweep/10/83/hidden_paralog	c08e3586dfaf208f
sweep/10/83/samples_used	6
sweep/10/83/confident_homalt_carriers	0
sweep/10/84/ratio	c0634785f089d048
sweep/10/84/real_variant	c08719e79baf6ef2
sweep/10/84/hidden_paralog	c08bebc917d1e304
sweep/10/84/samples_used	7
sweep/10/84/confident_homalt_carriers	2
sweep/10/85/ratio	408b6eaf7d8d6076
sweep/10/85/real_variant	c09d16cf4318b454
sweep/10/85/hidden_paralog	c08ebeef08a40832
sweep/10/85/samples_used	9
sweep/10/85/confident_homalt_carriers	3
sweep/10/86/ratio	409f5df4bf44d9d1
sweep/10/86/real_variant	c0a737eab21f542c
sweep/10/86/hidden_paralog	c08e23c149f39d0e
sweep/10/86/samples_used	9
sweep/10/86/confident_homalt_carriers	1
sweep/10/87/ratio	409d2a30ef7ce4b1
sweep/10/87/real_variant	c0a68b7cd78e95f9
sweep/10/87/hidden_paralog	c08fd9917f408e82
sweep/10/87/samples_used	8
sweep/10/87/confident_homalt_carriers	0
sweep/10/88/ratio	c077e26817b9d720
sweep/10/88/real_variant	c09828d3ae6987d5
sweep/10/88/hidden_paralog	c09e216db457fd9d
sweep/10/88/samples_used	10
sweep/10/88/confident_homalt_carriers	2
sweep/10/89/ratio	40533a82503d3fe8
sweep/10/89/real_variant	c090b7c345772b13
sweep/10/89/hidden_paralog	c08f083640e6ae29
sweep/10/89/samples_used	8
sweep/10/89/confident_homalt_carriers	1
sweep/10/90/ratio	c0646d2d671d3fa0
sweep/10/90/real_variant	c088baf06e3d9a80
sweep/10/90/hidden_paralog	c08dd63bc804ea68
sweep/10/90/samples_used	8
sweep/10/90/confident_homalt_carriers	1
sweep/10/91/ratio	405b4f9df006d7b0
sweep/10/91/real_variant	c0920d519f081c6c
sweep/10/91/hidden_paralog	c0905857c007aef1
sweep/10/91/samples_used	9
sweep/10/91/confident_homalt_carriers	2
sweep/10/92/ratio	c0731e3202029dca
sweep/10/92/real_variant	c08662b20964f750
sweep/10/92/hidden_paralog	c08ff1cb0a664635
sweep/10/92/samples_used	8
sweep/10/92/confident_homalt_carriers	4
sweep/10/93/ratio	408504cbcb901972
sweep/10/93/real_variant	c096fea23cf528cc
sweep/10/93/hidden_paralog	c088f878ae5a3826
sweep/10/93/samples_used	6
sweep/10/93/confident_homalt_carriers	0
sweep/10/94/ratio	40b4f64e0176ddc8
sweep/10/94/real_variant	c0b7e7636c38e762
sweep/10/94/hidden_paralog	c08788ab56104cd3
sweep/10/94/samples_used	7
sweep/10/94/confident_homalt_carriers	3
sweep/10/95/ratio	40b4a27d12213480
sweep/10/95/real_variant	c0b840f768f40a08
sweep/10/95/hidden_paralog	c08cf3d2b696ac3f
sweep/10/95/samples_used	10
sweep/10/95/confident_homalt_carriers	1
sweep/10/96/ratio	405132587b839f68
sweep/10/96/real_variant	c08cf0d35749c0e8
sweep/10/96/hidden_paralog	c08aca8847d94cfb
sweep/10/96/samples_used	7
sweep/10/96/confident_homalt_carriers	1
sweep/10/97/ratio	40adb2cc2b090335
sweep/10/97/real_variant	c0b1cf751762e7b5
sweep/10/97/hidden_paralog	c087b0780ef330d4
sweep/10/97/samples_used	7
sweep/10/97/confident_homalt_carriers	1
sweep/10/98/ratio	4024784fff53d2c0
sweep/10/98/real_variant	c089a92a46be3131
sweep/10/98/hidden_paralog	c089574906c0e1e6
sweep/10/98/samples_used	7
sweep/10/98/confident_homalt_carriers	1
sweep/10/99/ratio	408bf8a3735e587e
sweep/10/99/real_variant	c09b8dc969211920
sweep/10/99/hidden_paralog	c08b22ef5ee3d9c2
sweep/10/99/samples_used	7
sweep/10/99/confident_homalt_carriers	0
sweep/10/100/ratio	408be2b8570e42b8
sweep/10/100/real_variant	c0a17351264d0bf6
sweep/10/100/hidden_paralog	c094f5462112f690
sweep/10/100/samples_used	9
sweep/10/100/confident_homalt_carriers	1
sweep/10/101/ratio	406717015a3c93e8
sweep/10/101/real_variant	c093915711c01d0e
sweep/10/101/hidden_paralog	c090ae76e6788a91
sweep/10/101/samples_used	9
sweep/10/101/confident_homalt_carriers	1
sweep/10/102/ratio	40b27f85bbc580d6
sweep/10/102/real_variant	c0b6011c306ed90d
sweep/10/102/hidden_paralog	c08c0cb3a54ac1b6
sweep/10/102/samples_used	7
sweep/10/102/confident_homalt_carriers	2
sweep/10/103/ratio	4092098892f47b3c
sweep/10/103/real_variant	c0a331fd54ebc864
sweep/10/103/hidden_paralog	c0945a7216e3158c
sweep/10/103/samples_used	7
sweep/10/103/confident_homalt_carriers	0
sweep/10/104/ratio	40a45e0da21f4b1c
sweep/10/104/real_variant	c0adf1ffd9e5ee2a
sweep/10/104/hidden_paralog	c09327e46f8d461b
sweep/10/104/samples_used	9
sweep/10/104/confident_homalt_carriers	1
sweep/10/105/ratio	406d5abac9dbbee0
sweep/10/105/real_variant	c09552e6be12321d
sweep/10/105/hidden_paralog	c091a78f64d6ba41
sweep/10/105/samples_used	8
sweep/10/105/confident_homalt_carriers	1
sweep/10/106/ratio	401e5469bbcf8180
sweep/10/106/real_variant	c0822ad52d53ec3f
sweep/10/106/hidden_paralog	c081ee2c59dc4d3c
sweep/10/106/samples_used	6
sweep/10/106/confident_homalt_carriers	0
sweep/10/107/ratio	c03bb2d886858ee0
sweep/10/107/real_variant	c0782bf351dd7174
sweep/10/107/hidden_paralog	c079e720da45ca62
sweep/10/107/samples_used	6
sweep/10/107/confident_homalt_carriers	0
sweep/10/108/ratio	409ba13c4956e482
sweep/10/108/real_variant	c0aa5a916bfc78fc
sweep/10/108/hidden_paralog	c09913e68ea20d76
sweep/10/108/samples_used	9
sweep/10/108/confident_homalt_carriers	2
sweep/10/109/ratio	40a68c8095bc76c3
sweep/10/109/real_variant	c0ae8c8beb9a5c49
sweep/10/109/hidden_paralog	c0900016abbbcb0c
sweep/10/109/samples_used	9
sweep/10/109/confident_homalt_carriers	2
sweep/10/110/ratio	406ac1c36304e72c
sweep/10/110/real_variant	c091d13265f50d58
sweep/10/110/hidden_paralog	c08cf1f3f328e0e5
sweep/10/110/samples_used	9
sweep/10/110/confident_homalt_carriers	2
sweep/10/111/ratio	40b58e8f07845324
sweep/10/111/real_variant	c0ba24f9603fbfa3
sweep/10/111/hidden_paralog	c09259a962edb1fe
sweep/10/111/samples_used	8
sweep/10/111/confident_homalt_carriers	1
sweep/10/112/ratio	40bab933a9e01415
sweep/10/112/real_variant	c0bfef28f76b3977
sweep/10/112/hidden_paralog	c094d7d5362c9589
sweep/10/112/samples_used	9
sweep/10/112/confident_homalt_carriers	1
sweep/10/113/ratio	40a014bcd4db0ccc
sweep/10/113/real_variant	c0a73e54ef993fee
sweep/10/113/hidden_paralog	c08ca6606af8cc88
sweep/10/113/samples_used	8
sweep/10/113/confident_homalt_carriers	1
sweep/10/114/ratio	c04387419c690620
sweep/10/114/real_variant	c07f8a9aae32ae88
sweep/10/114/hidden_paralog	c080fdc170dfe7a6
sweep/10/114/samples_used	6
sweep/10/114/confident_homalt_carriers	3
sweep/10/115/ratio	40bbb1ca8143b2b7
sweep/10/115/real_variant	c0c00ada7715ec8b
sweep/10/115/hidden_paralog	c0918fa9b3a0997d
sweep/10/115/samples_used	8
sweep/10/115/confident_homalt_carriers	2
sweep/10/116/ratio	c0408c3191fa4e50
sweep/10/116/real_variant	c08713381cb5f94c
sweep/10/116/hidden_paralog	c0881bfb35d59e31
sweep/10/116/samples_used	6
sweep/10/116/confident_homalt_carriers	1
sweep/10/117/ratio	409e9472a5ced1b4
sweep/10/117/real_variant	c0a474305f8129d0
sweep/10/117/hidden_paralog	c084a7dc326703d8
sweep/10/117/samples_used	7
sweep/10/117/confident_homalt_carriers	1
sweep/10/118/ratio	40693cb7808f00c0
sweep/10/118/real_variant	c09a359b0da2a9f3
sweep/10/118/hidden_paralog	c0970e041d90c9db
sweep/10/118/samples_used	8
sweep/10/118/confident_homalt_carriers	1
sweep/10/119/ratio	4099d1d645a39f15
sweep/10/119/real_variant	c0a76733076abc3d
sweep/10/119/hidden_paralog	c094fc8fc931d965
sweep/10/119/samples_used	7
sweep/10/119/confident_homalt_carriers	0
sweep/10/120/ratio	c03bb3b2c3fcdfa0
sweep/10/120/real_variant	c08d07ddb18f6974
sweep/10/120/hidden_paralog	c08de57b47af5071
sweep/10/120/samples_used	9
sweep/10/120/confident_homalt_carriers	2
sweep/10/121/ratio	40a1070462d906c6
sweep/10/121/real_variant	c0a74061d71284d0
sweep/10/121/hidden_paralog	c088e575d0e5f82a
sweep/10/121/samples_used	5
sweep/10/121/confident_homalt_carriers	1
sweep/10/122/ratio	40921890ffe59492
sweep/10/122/real_variant	c09f519d06185a34
sweep/10/122/hidden_paralog	c08a72180c658b44
sweep/10/122/samples_used	8
sweep/10/122/confident_homalt_carriers	1
sweep/10/123/ratio	409d02d3d1b17380
sweep/10/123/real_variant	c0a422dd8178c7af
sweep/10/123/hidden_paralog	c08685ce628037bc
sweep/10/123/samples_used	7
sweep/10/123/confident_homalt_carriers	0
sweep/10/124/ratio	4084304a94d7c416
sweep/10/124/real_variant	c0a19d882f8d0dea
sweep/10/124/hidden_paralog	c09922eb14ae39c9
sweep/10/124/samples_used	9
sweep/10/124/confident_homalt_carriers	3
sweep/10/125/ratio	40a7931ce6d27ed3
sweep/10/125/real_variant	c0b2ddee5437a73e
sweep/10/125/hidden_paralog	c09c517f83399f52
sweep/10/125/samples_used	10
sweep/10/125/confident_homalt_carriers	1
sweep/10/126/ratio	c059077c21673618
sweep/10/126/real_variant	c07ee42905508e6a
sweep/10/126/hidden_paralog	c082930406d52df8
sweep/10/126/samples_used	7
sweep/10/126/confident_homalt_carriers	2
sweep/10/127/ratio	406439451ce44e80
sweep/10/127/real_variant	c09a9101ac7a906c
sweep/10/127/hidden_paralog	c09809d908de069c
sweep/10/127/samples_used	8
sweep/10/127/confident_homalt_carriers	2
sweep/10/128/ratio	4089302ec3b373c7
sweep/10/128/real_variant	c099bdca2c6b054e
sweep/10/128/hidden_paralog	c08a4b65952296d5
sweep/10/128/samples_used	9
sweep/10/128/confident_homalt_carriers	0
sweep/10/129/ratio	40b9584a391664c8
sweep/10/129/real_variant	c0bda784abac2334
sweep/10/129/hidden_paralog	c0913ce9ca56f9b1
sweep/10/129/samples_used	9
sweep/10/129/confident_homalt_carriers	4
sweep/10/130/ratio	40b1ba1d9b445ba6
sweep/10/130/real_variant	c0b4359208b69927
sweep/10/130/hidden_paralog	c083dba36b91ec0c
sweep/10/130/samples_used	9
sweep/10/130/confident_homalt_carriers	2
sweep/10/131/ratio	409d658f9ae910eb
sweep/10/131/real_variant	c0a5de54ed5d1213
sweep/10/131/hidden_paralog	c08cae347fa22676
sweep/10/131/samples_used	7
sweep/10/131/confident_homalt_carriers	3
sweep/10/132/ratio	4055b6175f2edaf0
sweep/10/132/real_variant	c08a8dde7dc9cc96
sweep/10/132/hidden_paralog	c087d71b91e3f138
sweep/10/132/samples_used	6
sweep/10/132/confident_homalt_carriers	2
sweep/10/133/ratio	40a579dc6aae0bb0
sweep/10/133/real_variant	c0ae193be8aa1cf2
sweep/10/133/hidden_paralog	c0913ebefbf82283
sweep/10/133/samples_used	7
sweep/10/133/confident_homalt_carriers	0
sweep/10/134/ratio	40525b8681c9eaf0
sweep/10/134/real_variant	c08e804d55d96cc2
sweep/10/134/hidden_paralog	c08c34dc85a02f64
sweep/10/134/samples_used	7
sweep/10/134/confident_homalt_carriers	0
sweep/10/135/ratio	40b7b5dff1223d9b
sweep/10/135/real_variant	c0bbd242b2dcef5a
sweep/10/135/hidden_paralog	c090718b06eac6fd
sweep/10/135/samples_used	9
sweep/10/135/confident_homalt_carriers	1
sweep/10/136/ratio	40820a349caf4d88
sweep/10/136/real_variant	c09d57f767432b96
sweep/10/136/hidden_paralog	c09452dd18eb84d2
sweep/10/136/samples_used	7
sweep/10/136/confident_homalt_carriers	0
sweep/10/137/ratio	408ab252b868cc97
sweep/10/137/real_variant	c093a21f5f53ac36
sweep/10/137/hidden_paralog	c07923d80c7d17aa
sweep/10/137/samples_used	8
sweep/10/137/confident_homalt_carriers	3
sweep/10/138/ratio	40b2fbf1a1584223
sweep/10/138/real_variant	c0b5c2d50d349dc1
sweep/10/138/hidden_paralog	c086371b5ee2dcef
sweep/10/138/samples_used	8
sweep/10/138/confident_homalt_carriers	0
sweep/10/139/ratio	40ad081b7ee87c2a
sweep/10/139/real_variant	c0b1c4035d7aa04d
sweep/10/139/hidden_paralog	c089ffacf03311c2
sweep/10/139/samples_used	8
sweep/10/139/confident_homalt_carriers	1
sweep/10/140/ratio	406302f205824b08
sweep/10/140/real_variant	c093cbc187428a8c
sweep/10/140/hidden_paralog	c0916b634692412b
sweep/10/140/samples_used	9
sweep/10/140/confident_homalt_carriers	2
sweep/10/141/ratio	408ffd0548641094
sweep/10/141/real_variant	c0a09b2a316977f5
sweep/10/141/hidden_paralog	c09137d1bea0e7a0
sweep/10/141/samples_used	8
sweep/10/141/confident_homalt_carriers	1
sweep/10/142/ratio	4097e237b26465ed
sweep/10/142/real_variant	c0a0e3b489350cc6
sweep/10/142/hidden_paralog	c083ca62c00b673e
sweep/10/142/samples_used	7
sweep/10/142/confident_homalt_carriers	1
sweep/10/143/ratio	40b6a03e97b18a0e
sweep/10/143/real_variant	c0b9c25c8a39f0c5
sweep/10/143/hidden_paralog	c08910ef944335b4
sweep/10/143/samples_used	7
sweep/10/143/confident_homalt_carriers	3
sweep/10/144/ratio	40602bbaaf744a58
sweep/10/144/real_variant	c0998b38ec7b3e86
sweep/10/144/hidden_paralog	c09785c1968cb53b
sweep/10/144/samples_used	10
sweep/10/144/confident_homalt_carriers	2
sweep/10/145/ratio	40b31251118010fe
sweep/10/145/real_variant	c0b6e30c0ce18db5
sweep/10/145/hidden_paralog	c08e85d7db0be5bc
sweep/10/145/samples_used	7
sweep/10/145/confident_homalt_carriers	1
sweep/10/146/ratio	c06bc67c99f30860
sweep/10/146/real_variant	c09956d9bd88f144
sweep/10/146/hidden_paralog	c09ccfa950c75250
sweep/10/146/samples_used	6
sweep/10/146/confident_homalt_carriers	0
sweep/10/147/ratio	40b04211cfe59b56
sweep/10/147/real_variant	c0b4c79f60336e38
sweep/10/147/hidden_paralog	c092163641374b86
sweep/10/147/samples_used	8
sweep/10/147/confident_homalt_carriers	4
sweep/10/148/ratio	407acf0283042fc8
sweep/10/148/real_variant	c0a217f5b5148d29
sweep/10/148/hidden_paralog	c09d7c2ac9680e60
sweep/10/148/samples_used	8
sweep/10/148/confident_homalt_carriers	0
sweep/10/149/ratio	4093c7daf792dc5d
sweep/10/149/real_variant	c0a2865c437cb2cc
sweep/10/149/hidden_paralog	c09144dd8f66893b
sweep/10/149/samples_used	9
sweep/10/149/confident_homalt_carriers	0
sweep/10/150/ratio	4016b832785ec400
sweep/10/150/real_variant	c093878fbdf2e480
sweep/10/150/hidden_paralog	c09370d78b7a85bc
sweep/10/150/samples_used	9
sweep/10/150/confident_homalt_carriers	2
sweep/10/151/ratio	404ee960c764b6f0
sweep/10/151/real_variant	c08ac718cc8b0248
sweep/10/151/hidden_paralog	c088d882c014b6d9
sweep/10/151/samples_used	8
sweep/10/151/confident_homalt_carriers	3
sweep/10/152/ratio	409b8814df120482
sweep/10/152/real_variant	c0a48b219df7d7d1
sweep/10/152/hidden_paralog	c08b1c5cb9bb563f
sweep/10/152/samples_used	7
sweep/10/152/confident_homalt_carriers	1
sweep/10/153/ratio	40a0df16136cc4b0
sweep/10/153/real_variant	c0a823d36ab61cd2
sweep/10/153/hidden_paralog	c08d12f55d256088
sweep/10/153/samples_used	9
sweep/10/153/confident_homalt_carriers	1
sweep/10/154/ratio	407e453d473c84c8
sweep/10/154/real_variant	c0977c9b8e79748b
sweep/10/154/hidden_paralog	c08fd6987954a6b2
sweep/10/154/samples_used	9
sweep/10/154/confident_homalt_carriers	0
sweep/10/155/ratio	c040e538c5960710
sweep/10/155/real_variant	c0825e73bc0dd40c
sweep/10/155/hidden_paralog	c0836cc74867347d
sweep/10/155/samples_used	7
sweep/10/155/confident_homalt_carriers	1
sweep/10/156/ratio	c053a07e10e12ee0
sweep/10/156/real_variant	c09286c9fabb059e
sweep/10/156/hidden_paralog	c093c0d1dbc9188c
sweep/10/156/samples_used	9
sweep/10/156/confident_homalt_carriers	1
sweep/10/157/ratio	c0532f329e578b10
sweep/10/157/real_variant	c08e2ab2f06fe5f8
sweep/10/157/hidden_paralog	c090484ca21d6bad
sweep/10/157/samples_used	8
sweep/10/157/confident_homalt_carriers	2
sweep/10/158/ratio	403dc71608b12440
sweep/10/158/real_variant	c090fd3b46f4ba5a
sweep/10/158/hidden_paralog	c090861eeed1f5c9
sweep/10/158/samples_used	8
sweep/10/158/confident_homalt_carriers	2
sweep/10/159/ratio	4095f17fe68a94bb
sweep/10/159/real_variant	c0a5838fcfd08a43
sweep/10/159/hidden_paralog	c095159fb9167fcb
sweep/10/159/samples_used	9
sweep/10/159/confident_homalt_carriers	5
sweep/10/160/ratio	407acc279e976600
sweep/10/160/real_variant	c0965667387d485f
sweep/10/160/hidden_paralog	c08f46baa1aeddbe
sweep/10/160/samples_used	7
sweep/10/160/confident_homalt_carriers	1
sweep/10/161/ratio	406258489fd8cb5c
sweep/10/161/real_variant	c08d6f64cdf5361c
sweep/10/161/hidden_paralog	c088d952a5ff0345
sweep/10/161/samples_used	9
sweep/10/161/confident_homalt_carriers	2
sweep/10/162/ratio	407791e39e634a9c
sweep/10/162/real_variant	c099ceb969194404
sweep/10/162/hidden_paralog	c093ea408180715d
sweep/10/162/samples_used	9
sweep/10/162/confident_homalt_carriers	2
sweep/10/163/ratio	406903e0dfe7a11c
sweep/10/163/real_variant	c091fcb088455e5c
sweep/10/163/hidden_paralog	c08db868d890d471
sweep/10/163/samples_used	5
sweep/10/163/confident_homalt_carriers	2
sweep/10/164/ratio	4077f7fd716c5e44
sweep/10/164/real_variant	c091b7eb6299515e
sweep/10/164/hidden_paralog	c08773d80c7c739a
sweep/10/164/samples_used	8
sweep/10/164/confident_homalt_carriers	0
sweep/10/165/ratio	4055ffac61dae5e0
sweep/10/165/real_variant	c0894e594c6a61ec
sweep/10/165/hidden_paralog	c0868e63c02f0530
sweep/10/165/samples_used	6
sweep/10/165/confident_homalt_carriers	2
sweep/10/166/ratio	40b1f544b755c516
sweep/10/166/real_variant	c0b5089ef79bc550
sweep/10/166/hidden_paralog	c0889ad2023001d2
sweep/10/166/samples_used	7
sweep/10/166/confident_homalt_carriers	1
sweep/10/167/ratio	4051587a5f224be8
sweep/10/167/real_variant	c082eddf3cc4aa5f
sweep/10/167/hidden_paralog	c080c2cff0e060e2
sweep/10/167/samples_used	7
sweep/10/167/confident_homalt_carriers	0
sweep/10/168/ratio	4077c015762b8cac
sweep/10/168/real_variant	c08db2b00aab5c31
sweep/10/168/hidden_paralog	c081d2a54f9595db
sweep/10/168/samples_used	7
sweep/10/168/confident_homalt_carriers	0
sweep/10/169/ratio	40ab4f743820e37a
sweep/10/169/real_variant	c0b07664020b99c9
sweep/10/169/hidden_paralog	c086754f2fd94061
sweep/10/169/samples_used	8
sweep/10/169/confident_homalt_carriers	1
sweep/10/170/ratio	40b9f2bf6dc59a88
sweep/10/170/real_variant	c0beb37f13fa8aee
sweep/10/170/hidden_paralog	c09302fe98d3c196
sweep/10/170/samples_used	7
sweep/10/170/confident_homalt_carriers	1
sweep/10/171/ratio	406d6bc0a99f3fa0
sweep/10/171/real_variant	c094e4ae78c18944
sweep/10/171/hidden_paralog	c0913736638da150
sweep/10/171/samples_used	8
sweep/10/171/confident_homalt_carriers	1
sweep/10/172/ratio	407aff95306056c0
sweep/10/172/real_variant	c09560bf71fe1869
sweep/10/172/hidden_paralog	c08d41b44bcc0572
sweep/10/172/samples_used	10
